["head":"wrap","lpos","status"]
[2,358054,1]
["io count"]
[10000]
["io":"id","wrap","startLpos","endLpos"]
[1145,55,492641,491668]
[1146,11,334049,333989]
[1147,27,561532,561402]
[1148,22,495365,496365]
[1149,44,368921,369866]
[1150,45,334857,333857]
[1151,35,305503,304645]
[1152,55,401212,400212]
[1153,48,349904,350392]
[1154,14,282551,284049]
[1155,26,569718,570720]
[1156,32,327238,327651]
[1157,52,329180,330648]
[1158,21,275297,274575]
[1159,23,338417,338263]
[1160,28,459657,460657]
[1161,55,479734,478350]
[1162,24,294830,295457]
[1163,12,331323,331585]
[1164,0,417176,418601]
[1165,34,250279,255279]
[1166,15,226778,226278]
[1167,33,380066,379395]
[1168,53,387394,386394]
[1169,7,389877,388539]
[1170,37,346488,346337]
[1171,42,493041,493499]
[1172,36,512547,513069]
[1173,8,448381,448618]
[1174,0,389669,390018]
[1175,47,348046,347468]
[1176,7,324890,324540]
[1177,49,361245,360340]
[1178,10,428729,429678]
[1179,40,333408,333565]
[1180,45,484219,483320]
[1181,7,529602,529458]
[1182,22,345019,346183]
[1183,1,245475,244718]
[1184,46,286897,287423]
[1185,0,197334,197914]
[1186,34,237808,239013]
[1187,4,221601,222366]
[1188,4,481943,482196]
[1189,27,311851,306851]
[1190,26,94126,94553]
[1191,28,359003,359253]
[1192,41,465358,465019]
[1193,38,251193,252384]
[1194,55,160210,158847]
[1195,23,45832,45554]
[1196,29,386922,386670]
[1197,53,269230,268405]
[1198,6,151842,152842]
[1199,55,346976,346876]
[1200,0,448704,453704]
[1201,5,325203,324416]
[1202,21,234140,232733]
[1203,18,302317,303224]
[1204,53,588993,588887]
[1205,9,287380,287249]
[1206,29,503764,498764]
[1207,35,463840,463274]
[1208,17,184952,184099]
[1209,17,273760,272822]
[1210,14,413603,414966]
[1211,39,300709,299789]
[1212,33,286829,286513]
[1213,5,233713,233139]
[1214,53,352893,351959]
[1215,27,301748,301074]
[1216,44,197200,197880]
[1217,5,83600,83334]
[1218,22,649642,650494]
[1219,45,454022,453068]
[1220,24,305651,305835]
[1221,9,255581,254833]
[1222,42,349422,349501]
[1223,38,414957,415609]
[1224,44,500885,502150]
[1225,47,514891,513493]
[1226,28,185358,185446]
[1227,53,358567,357736]
[1228,36,106685,106880]
[1229,1,335993,335729]
[1230,27,682461,681960]
[1231,9,626547,625127]
[1232,37,338657,337767]
[1233,15,564583,563986]
[1234,36,272032,273484]
[1235,15,228984,228484]
[1236,29,161625,160914]
[1237,3,72957,71815]
[1238,7,577672,576236]
[1239,2,349213,350141]
[1240,44,420101,420331]
[1241,54,456697,456809]
[1242,8,268821,269221]
[1243,18,612808,613165]
[1244,11,468806,467559]
[1245,15,356057,354968]
[1246,33,264070,263071]
[1247,17,230592,225592]
[1248,27,400438,399619]
[1249,7,470701,470637]
[1250,25,390178,389825]
[1251,10,579695,580066]
[1252,9,316136,311136]
[1253,52,333667,334167]
[1254,20,447228,447559]
[1255,30,354749,355332]
[1256,49,253131,252078]
[1257,35,400328,399328]
[1258,51,245075,244935]
[1259,21,294241,292945]
[1260,7,333483,333008]
[1261,54,355660,356809]
[1262,18,438012,438221]
[1263,33,478276,477801]
[1264,48,378141,378331]
[1265,31,402666,402626]
[1266,27,343612,343240]
[1267,41,336216,336009]
[1268,51,500539,500287]
[1269,52,513044,514534]
[1270,52,191767,192929]
[1271,53,274755,273656]
[1272,13,508244,507933]
[1273,27,157560,156205]
[1274,26,189686,191135]
[1275,54,404324,404524]
[1276,37,302076,300581]
[1277,8,497696,498490]
[1278,48,237352,237913]
[1279,29,365417,363948]
[1280,8,296530,296995]
[1281,43,213857,212487]
[1282,5,421543,420495]
[1283,27,529084,528666]
[1284,43,388433,387411]
[1285,52,472718,474114]
[1286,14,488627,489627]
[1287,20,296364,297334]
[1288,29,282592,282060]
[1289,6,426604,428043]
[1290,31,469849,469486]
[1291,27,594713,594154]
[1292,1,561116,560776]
[1293,47,213849,213638]
[1294,26,253871,254725]
[1295,21,252015,251156]
[1296,19,216832,215731]
[1297,26,571765,576765]
[1298,34,406601,406710]
[1299,49,384252,383103]
[1300,19,309106,308571]
[1301,21,451504,446504]
[1302,44,387778,388263]
[1303,39,312318,310995]
[1304,38,281898,282177]
[1305,42,629016,630189]
[1306,44,189586,190086]
[1307,11,237043,236501]
[1308,19,257874,256557]
[1309,23,350291,350173]
[1310,11,373264,372593]
[1311,23,367790,366493]
[1312,8,300337,300385]
[1313,26,549050,549587]
[1314,45,350218,350133]
[1315,5,392814,391929]
[1316,55,225193,224193]
[1317,5,520461,519694]
[1318,23,451097,446097]
[1319,55,413173,412446]
[1320,5,417549,416658]
[1321,2,301296,302161]
[1322,40,316037,316372]
[1323,43,315486,314931]
[1324,29,393095,392499]
[1325,2,271354,272749]
[1326,13,365339,364216]
[1327,21,132488,127488]
[1328,33,542086,541750]
[1329,5,406158,406060]
[1330,31,263407,262907]
[1331,32,240386,245386]
[1332,19,365950,365162]
[1333,3,179888,179167]
[1334,36,425424,425935]
[1335,3,365071,364251]
[1336,11,372180,371680]
[1337,9,232961,232410]
[1338,6,437659,438570]
[1339,46,357027,358051]
[1340,17,319512,319404]
[1341,1,382754,382079]
[1342,2,162729,164113]
[1343,4,295606,296042]
[1344,46,140405,141332]
[1345,13,25938,24617]
[1346,46,322329,322535]
[1347,26,370781,371324]
[1348,5,243841,242406]
[1349,36,237230,237886]
[1350,35,360023,359973]
[1351,8,472633,473247]
[1352,47,476555,475421]
[1353,48,366697,367746]
[1354,53,134543,133543]
[1355,29,615099,614705]
[1356,43,293254,292218]
[1357,35,465205,465152]
[1358,1,302634,302308]
[1359,27,372221,371030]
[1360,44,467158,468333]
[1361,10,396201,396231]
[1362,39,161630,160765]
[1363,27,294591,294211]
[1364,40,314578,315000]
[1365,26,359731,360933]
[1366,33,268232,267662]
[1367,50,401290,401790]
[1368,34,444874,445419]
[1369,1,484068,479068]
[1370,35,371864,371364]
[1371,39,539593,538459]
[1372,48,303034,303107]
[1373,5,344025,342680]
[1374,36,359520,360798]
[1375,27,269205,268622]
[1376,39,447862,446907]
[1377,17,450118,449227]
[1378,6,327224,328574]
[1379,29,400704,399453]
[1380,13,363061,358061]
[1381,9,594226,589226]
[1382,31,364013,363123]
[1383,46,259855,260855]
[1384,13,232352,231824]
[1385,3,177967,177728]
[1386,18,425134,425634]
[1387,17,506050,505447]
[1388,46,178133,178333]
[1389,18,277688,278629]
[1390,9,443942,442463]
[1391,49,243823,243761]
[1392,41,532140,531703]
[1393,45,238117,237672]
[1394,1,374248,372778]
[1395,53,340155,339640]
[1396,6,252435,252970]
[1397,7,225187,224267]
[1398,51,285385,284179]
[1399,23,324114,323241]
[1400,32,477386,478494]
[1401,10,298520,299844]
[1402,12,451189,452181]
[1403,15,219456,219349]
[1404,52,729316,729614]
[1405,32,217726,218226]
[1406,44,292874,293817]
[1407,2,335227,336543]
[1408,50,198116,198499]
[1409,36,411740,412383]
[1410,26,411351,412291]
[1411,53,186758,186679]
[1412,19,354421,354084]
[1413,38,461285,462169]
[1414,19,200922,199545]
[1415,53,226282,225782]
[1416,29,337880,337515]
[1417,44,447988,448988]
[1418,1,302763,302651]
[1419,31,398033,397533]
[1420,50,493415,494897]
[1421,4,693667,695156]
[1422,48,219721,220992]
[1423,33,422290,421078]
[1424,32,495237,495499]
[1425,38,224150,224532]
[1426,0,576020,581020]
[1427,11,511273,509851]
[1428,53,396722,395299]
[1429,47,349584,348556]
[1430,51,730993,730077]
[1431,37,340466,339966]
[1432,31,321096,319754]
[1433,39,355576,354146]
[1434,7,371219,370025]
[1435,15,447008,446508]
[1436,12,263587,263753]
[1437,21,230318,229929]
[1438,13,480124,479764]
[1439,55,149051,148884]
[1440,20,335277,340277]
[1441,0,359705,360188]
[1442,2,173470,174363]
[1443,7,167721,167471]
[1444,8,362923,363403]
[1445,37,594531,593218]
[1446,25,275666,275166]
[1447,23,210704,210289]
[1448,30,442813,443497]
[1449,32,531831,533283]
[1450,45,486045,485945]
[1451,1,362958,362758]
[1452,19,380562,380529]
[1453,25,136733,136342]
[1454,45,325893,325744]
[1455,51,190490,189847]
[1456,50,437687,438568]
[1457,28,135285,136285]
[1458,4,301921,302375]
[1459,43,504216,502835]
[1460,43,288889,288604]
[1461,13,528508,527508]
[1462,1,639641,638205]
[1463,5,535932,535183]
[1464,34,397656,398482]
[1465,26,396522,397364]
[1466,37,371416,371329]
[1467,15,487886,486924]
[1468,32,540575,541778]
[1469,24,488455,489038]
[1470,37,401130,400875]
[1471,5,213680,208680]
[1472,19,142819,142542]
[1473,31,265853,265536]
[1474,38,343233,344369]
[1475,17,161762,161709]
[1476,51,229140,228543]
[1477,37,507477,502477]
[1478,22,374129,374492]
[1479,40,368371,369600]
[1480,31,414045,412807]
[1481,16,265661,267022]
[1482,41,212759,212218]
[1483,31,510774,509926]
[1484,20,425703,426736]
[1485,31,206056,205335]
[1486,25,350055,349752]
[1487,16,384851,385351]
[1488,49,563697,562475]
[1489,46,281379,282053]
[1490,11,228436,227565]
[1491,42,364828,364958]
[1492,7,309692,308692]
[1493,55,335135,334648]
[1494,26,416278,417445]
[1495,47,407419,407224]
[1496,26,308118,308618]
[1497,49,368801,367453]
[1498,26,457408,458408]
[1499,5,301965,301862]
[1500,40,195713,196810]
[1501,52,501106,501413]
[1502,12,0,399]
[1503,37,368305,367306]
[1504,40,265848,266707]
[1505,28,384938,385290]
[1506,55,413880,412723]
[1507,27,456238,455602]
[1508,43,213374,212794]
[1509,30,342763,343083]
[1510,45,365479,364786]
[1511,33,369568,369043]
[1512,21,274635,274437]
[1513,22,476903,477202]
[1514,47,317422,316029]
[1515,5,285103,280103]
[1516,51,483804,483644]
[1517,9,313515,312816]
[1518,7,368437,367937]
[1519,29,509186,507978]
[1520,8,308651,308876]
[1521,13,396857,395449]
[1522,54,302928,304016]
[1523,10,303124,303641]
[1524,16,438994,439129]
[1525,4,282037,282544]
[1526,7,272561,272295]
[1527,34,526403,526441]
[1528,42,311891,313333]
[1529,27,487594,486553]
[1530,19,283927,282821]
[1531,18,248504,249731]
[1532,37,199119,197810]
[1533,14,383203,383313]
[1534,44,523058,524319]
[1535,5,320840,320163]
[1536,8,347767,348767]
[1537,31,216389,215389]
[1538,22,413388,414693]
[1539,40,282335,282988]
[1540,46,341740,346740]
[1541,51,283651,283151]
[1542,5,148428,147928]
[1543,10,551582,551986]
[1544,25,246479,246051]
[1545,13,337314,337273]
[1546,32,361727,362799]
[1547,33,361122,360122]
[1548,46,676240,676397]
[1549,17,302683,302038]
[1550,40,316798,317376]
[1551,37,388109,387497]
[1552,1,279120,278120]
[1553,53,166596,165768]
[1554,49,357336,355991]
[1555,55,295759,295729]
[1556,44,359031,360183]
[1557,7,372577,372267]
[1558,25,253015,252604]
[1559,36,228785,229285]
[1560,17,361732,360515]
[1561,26,391791,392606]
[1562,16,554133,554795]
[1563,12,474165,475608]
[1564,15,307328,306185]
[1565,17,448877,448691]
[1566,23,406689,406425]
[1567,55,494381,493298]
[1568,22,408355,409355]
[1569,55,481780,480668]
[1570,43,524004,522771]
[1571,7,246476,245638]
[1572,55,291386,291024]
[1573,51,234290,233353]
[1574,8,534293,539293]
[1575,13,443915,442489]
[1576,31,443368,442866]
[1577,1,362188,361688]
[1578,1,328567,327567]
[1579,53,310212,305212]
[1580,24,240973,241256]
[1581,25,263208,262708]
[1582,6,300174,300731]
[1583,14,616793,621793]
[1584,45,457735,456695]
[1585,55,629242,624242]
[1586,31,395653,394955]
[1587,52,442524,443524]
[1588,12,376982,377164]
[1589,53,422439,421376]
[1590,53,668657,668199]
[1591,50,456674,456934]
[1592,28,442471,443002]
[1593,36,347148,347628]
[1594,47,550831,549698]
[1595,8,541793,542793]
[1596,5,237700,236724]
[1597,39,208765,203765]
[1598,49,468295,466917]
[1599,27,465389,465280]
[1600,14,392832,393532]
[1601,0,253286,254610]
[1602,43,381405,380474]
[1603,39,730993,729903]
[1604,2,494673,496162]
[1605,45,300235,299607]
[1606,52,225646,226300]
[1607,7,243096,242751]
[1608,16,389226,390226]
[1609,33,404233,403962]
[1610,5,236553,235922]
[1611,25,340142,339828]
[1612,54,234416,234806]
[1613,3,416991,411991]
[1614,7,311072,310829]
[1615,13,293071,292933]
[1616,28,429134,429578]
[1617,11,488662,488213]
[1618,39,293628,292844]
[1619,55,366490,365429]
[1620,10,519589,520252]
[1621,18,448895,449074]
[1622,19,289015,288599]
[1623,34,248851,249968]
[1624,24,345108,345958]
[1625,6,387538,388286]
[1626,55,356373,351373]
[1627,45,193144,191778]
[1628,40,485766,486162]
[1629,39,372355,371855]
[1630,1,376481,375981]
[1631,4,312119,313119]
[1632,30,233593,234906]
[1633,31,465327,464521]
[1634,13,598981,598083]
[1635,29,462034,461534]
[1636,48,76493,81493]
[1637,53,433209,432000]
[1638,21,275005,273839]
[1639,7,507663,502663]
[1640,18,361209,362013]
[1641,44,555713,556641]
[1642,11,279134,278477]
[1643,6,538142,538617]
[1644,25,377650,376608]
[1645,41,279522,274522]
[1646,10,375130,375877]
[1647,24,291162,292546]
[1648,46,336824,337053]
[1649,48,467823,469206]
[1650,43,188445,183445]
[1651,10,274847,275536]
[1652,28,393389,398389]
[1653,1,396350,395521]
[1654,49,410875,409849]
[1655,0,425349,426740]
[1656,50,473571,474571]
[1657,17,405844,404998]
[1658,13,520690,520190]
[1659,34,310350,311105]
[1660,18,375545,376243]
[1661,22,438209,439475]
[1662,37,561363,560145]
[1663,9,402240,402186]
[1664,38,436985,437702]
[1665,42,232108,233185]
[1666,39,140731,139805]
[1667,6,372321,372605]
[1668,38,501745,502338]
[1669,11,442065,441536]
[1670,16,657988,658488]
[1671,12,330491,330849]
[1672,38,542807,543609]
[1673,35,495755,495546]
[1674,30,285380,285715]
[1675,46,279097,280592]
[1676,13,573434,572962]
[1677,47,373715,372350]
[1678,40,335426,336771]
[1679,52,49695,50711]
[1680,11,463138,462339]
[1681,30,309598,310761]
[1682,5,457043,456043]
[1683,5,285316,284741]
[1684,12,311668,312985]
[1685,1,412519,411431]
[1686,32,323038,323545]
[1687,51,601213,600713]
[1688,29,347112,346543]
[1689,14,276593,277682]
[1690,43,370936,370732]
[1691,27,268128,267270]
[1692,2,450419,451750]
[1693,2,432237,432904]
[1694,47,462632,461816]
[1695,32,360205,360823]
[1696,13,428040,427680]
[1697,26,152294,153507]
[1698,14,291243,292514]
[1699,9,515846,515327]
[1700,11,457434,456451]
[1701,6,431146,431590]
[1702,38,220528,221528]
[1703,35,423116,422902]
[1704,8,492123,493123]
[1705,10,304876,305060]
[1706,47,424695,423885]
[1707,49,364303,363398]
[1708,39,573809,572911]
[1709,44,178048,178313]
[1710,55,230803,229803]
[1711,21,380872,375872]
[1712,18,494494,494994]
[1713,11,295610,295353]
[1714,0,393520,394051]
[1715,45,540734,540683]
[1716,49,371632,370856]
[1717,1,401106,400566]
[1718,49,245575,244983]
[1719,55,365307,364193]
[1720,40,382057,383527]
[1721,47,310652,305652]
[1722,17,287352,286898]
[1723,17,358012,357862]
[1724,1,320593,319567]
[1725,37,123180,122881]
[1726,21,390481,389826]
[1727,50,171911,172618]
[1728,22,514566,515307]
[1729,52,341252,342252]
[1730,38,465424,465605]
[1731,35,578523,578242]
[1732,52,461646,462663]
[1733,20,543086,543332]
[1734,34,321933,322406]
[1735,27,252449,251558]
[1736,24,387530,387608]
[1737,31,246348,245840]
[1738,18,409910,410487]
[1739,10,205439,206564]
[1740,29,320146,319793]
[1741,27,525972,525511]
[1742,4,526135,527107]
[1743,17,466371,465371]
[1744,27,202909,201515]
[1745,17,193379,192449]
[1746,34,271578,272770]
[1747,7,311974,311415]
[1748,48,338865,339247]
[1749,49,520097,519606]
[1750,41,473210,468210]
[1751,27,255409,254471]
[1752,11,424189,423463]
[1753,49,464418,464080]
[1754,21,220927,219670]
[1755,41,626036,625865]
[1756,18,353224,353724]
[1757,7,626908,625908]
[1758,4,377560,378499]
[1759,15,112963,112923]
[1760,54,458289,458789]
[1761,36,354957,356112]
[1762,49,119791,119125]
[1763,43,367393,366758]
[1764,41,331555,330555]
[1765,11,309165,308757]
[1766,47,444330,443277]
[1767,51,372361,372025]
[1768,20,308078,308752]
[1769,53,611758,610398]
[1770,12,696232,696512]
[1771,28,531816,532038]
[1772,0,432178,432987]
[1773,23,535171,534198]
[1774,55,225192,224487]
[1775,5,170250,165250]
[1776,16,590377,590632]
[1777,25,392264,390913]
[1778,17,246989,241989]
[1779,23,436140,435225]
[1780,29,324335,322977]
[1781,8,280398,280465]
[1782,7,434649,429649]
[1783,53,438757,438257]
[1784,53,276047,274903]
[1785,9,464023,462699]
[1786,37,349585,349514]
[1787,25,313212,308212]
[1788,41,450542,449752]
[1789,42,305454,306540]
[1790,43,366247,365725]
[1791,28,429798,430846]
[1792,43,451086,450619]
[1793,7,296668,291668]
[1794,48,256395,257034]
[1795,36,521938,523112]
[1796,33,341808,341349]
[1797,2,439532,439736]
[1798,40,353593,354644]
[1799,39,347041,345887]
[1800,25,205327,204834]
[1801,40,449020,450402]
[1802,20,520910,521917]
[1803,18,579858,580300]
[1804,32,173765,174541]
[1805,17,530241,528975]
[1806,44,356534,357034]
[1807,34,666352,671352]
[1808,38,348666,349795]
[1809,54,342156,342971]
[1810,2,388468,389842]
[1811,21,24423,23921]
[1812,47,445231,444316]
[1813,30,325010,326147]
[1814,51,117068,116068]
[1815,17,528899,528145]
[1816,14,440647,441110]
[1817,49,258441,257673]
[1818,55,120391,119564]
[1819,15,424208,422962]
[1820,43,308034,303034]
[1821,43,402865,402568]
[1822,45,384610,384323]
[1823,21,600622,599635]
[1824,42,185911,186911]
[1825,25,310946,309668]
[1826,5,309734,309666]
[1827,21,264959,264689]
[1828,20,359657,360847]
[1829,21,365452,364393]
[1830,29,390803,389374]
[1831,33,526120,525462]
[1832,31,605177,604871]
[1833,17,268574,268330]
[1834,10,263581,264690]
[1835,53,558067,557669]
[1836,43,435748,430748]
[1837,38,119595,120268]
[1838,17,283298,282132]
[1839,51,451376,446376]
[1840,45,68825,68702]
[1841,41,283808,283308]
[1842,29,407601,407101]
[1843,0,315132,316497]
[1844,9,377149,375806]
[1845,51,389828,389119]
[1846,51,505067,504529]
[1847,39,312859,312371]
[1848,37,476105,475748]
[1849,31,329462,328920]
[1850,42,403231,403657]
[1851,20,169306,169341]
[1852,50,568175,568545]
[1853,22,452337,453321]
[1854,53,302562,301728]
[1855,34,347792,348386]
[1856,37,290845,290118]
[1857,36,572357,572445]
[1858,18,503470,504697]
[1859,37,474108,473608]
[1860,45,338763,337763]
[1861,1,414465,413087]
[1862,52,477959,478459]
[1863,19,516686,511686]
[1864,38,362900,362999]
[1865,32,454276,459276]
[1866,11,437028,436174]
[1867,36,423055,423623]
[1868,27,196022,194816]
[1869,8,191824,192881]
[1870,32,414808,414970]
[1871,55,122693,121974]
[1872,17,306205,305885]
[1873,50,543863,543905]
[1874,49,382084,381272]
[1875,3,253044,252213]
[1876,18,336866,337873]
[1877,5,281945,280945]
[1878,9,395758,395394]
[1879,10,475026,476524]
[1880,51,602853,601582]
[1881,28,367768,367875]
[1882,17,348308,348125]
[1883,26,285838,286384]
[1884,24,326066,326651]
[1885,12,368151,369577]
[1886,49,285526,284605]
[1887,8,384215,384466]
[1888,43,292739,287739]
[1889,9,309383,308890]
[1890,37,357108,356093]
[1891,42,489741,490741]
[1892,12,447626,448955]
[1893,22,377466,378466]
[1894,37,320374,319500]
[1895,15,234553,233806]
[1896,0,303112,303329]
[1897,2,355140,356136]
[1898,32,585610,587060]
[1899,11,409215,408489]
[1900,36,328713,329285]
[1901,21,366095,364843]
[1902,49,393189,392561]
[1903,31,428038,426995]
[1904,55,356974,356801]
[1905,26,218439,219784]
[1906,16,281834,282652]
[1907,42,303423,303675]
[1908,32,316558,317058]
[1909,7,117914,116941]
[1910,52,520389,521419]
[1911,16,197328,197373]
[1912,13,235097,233959]
[1913,39,185856,185693]
[1914,4,424654,425483]
[1915,22,274839,275665]
[1916,49,364734,363272]
[1917,28,647435,648588]
[1918,9,461806,461396]
[1919,18,407228,408184]
[1920,41,557112,555833]
[1921,13,213504,212586]
[1922,23,225670,225406]
[1923,23,499797,494797]
[1924,18,265008,266008]
[1925,34,313599,313866]
[1926,28,148510,148756]
[1927,17,332596,332494]
[1928,31,300677,300423]
[1929,53,233682,232653]
[1930,35,197935,197835]
[1931,0,387483,388755]
[1932,54,396736,398042]
[1933,4,363930,365256]
[1934,27,227738,227669]
[1935,35,405835,405779]
[1936,33,535133,534024]
[1937,43,313721,313406]
